Borough,Year,age-group,flow__Barking and Dagenham,flow__Barnet,flow__Bexley,flow__Brent,flow__Bromley,flow__Camden,flow__City of London,flow__Croydon,flow__Ealing,flow__Enfield,flow__Greenwich,flow__Hackney,flow__Hammersmith and Fulham,flow__Haringey,flow__Harrow,flow__Havering,flow__Hillingdon,flow__Hounslow,flow__Islington,flow__Kensington and Chelsea,flow__Kingston upon Thames,flow__Lambeth,flow__Lewisham,flow__Merton,flow__Newham,flow__Redbridge,flow__Richmond upon Thames,flow__Southwark,flow__Sutton,flow__Tower Hamlets,flow__Waltham Forest,flow__Wandsworth,flow__Westminster
Lambeth,2005,Age 0-3,10.8178,5.6476,9.4624,12.8428,28.4842,12.9209,0.1032,149.9174,9.3866,8.4412,35.0873,28.5001,16.7903,14.7489,6.4737,0.9995,1.134,7.3987,8.2319,10.3303,0.3625,,92.2797,24.2306,25.985,5.2718,0.3991,198.8867,13.8576,10.6317,7.1915,103.2326,17.5374
Lambeth,2005,Age 11-15,1.3086,,4.9344,5.1807,6.168,3.7734,,57.3648,1.2532,3.7808,3.7008,3.6732,2.5064,5.0411,1.2952,,,1.2532,1.2578,1.3378,,,30.4642,8.6256,4.8976,,,63.3658,4.9288,6.1219,3.8325,36.9669,6.6889
Lambeth,2005,Age 4-10,3.9258,3.7809,1.2336,6.4759,8.6352,3.7734,,113.4825,3.7597,2.5206,19.7376,8.5707,8.7724,7.5617,,,,6.2661,10.0624,,1.1722,,45.0873,39.4314,8.5707,2.555,1.1722,129.1688,3.6967,1.2244,3.8325,93.6496,5.3512
Lambeth,2006,Age 0-3,4.0989,8.9822,12.1408,12.4584,35.1174,11.7321,0.324,133.776,10.5696,10.8799,41.728,15.1109,17.5781,11.4091,4.5483,0.9397,1.3736,9.5343,12.1397,13.7683,3.4941,,64.881,34.2072,15.9181,4.3915,5.7507,183.4934,9.5106,9.4417,13.131,148.5639,19.8241
Lambeth,2006,Age 11-15,,3.7716,,8.8088,3.7098,1.2561,1.256,64.0877,2.4852,2.5144,8.6562,10.0479,11.1833,3.7716,1.2584,,,2.4852,2.5122,9.1601,1.1868,,25.5121,24.1363,7.5359,,1.1868,70.4622,1.2068,2.512,5.0749,54.3066,2.6171
Lambeth,2006,Age 4-10,,8.8004,2.4732,17.6176,16.0758,6.2806,,112.4803,2.4852,6.286,12.366,11.3038,3.7278,5.0288,1.2584,,2.7472,2.4852,3.7683,6.5429,5.934,,35.2312,24.1361,6.28,1.2687,1.1868,127.5606,2.4136,3.768,5.0748,101.3724,5.2344
Lambeth,2007,Age 0-3,3.3871,8.5035,10.4327,18.2584,28.4473,14.3865,2.5694,102.3435,6.7193,10.5587,23.5196,13.9269,18.1762,16.7816,5.1081,0.6504,1.6609,9.3198,7.7271,16.4452,2.3735,,84.2482,38.0368,14.8896,3.6573,2.941,152.7712,12.1635,17.8915,4.9085,120.394,22.4184
Lambeth,2007,Age 11-15,,,1.2014,4.9064,4.8056,2.5306,,57.3322,1.2101,6.1875,9.6112,2.4138,4.8404,8.6625,,,2.67,1.2101,3.7959,2.5644,,,23.874,8.3195,2.4138,,1.1867,53.7165,2.377,1.2069,,51.1055,3.8466
Lambeth,2007,Age 4-10,3.5183,6.1875,4.8056,7.3596,8.4098,5.0612,1.2069,70.7502,4.8405,12.375,10.8126,2.4138,8.4708,8.6624,,,5.34,3.6303,6.3264,3.8466,,,38.1984,16.639,10.8619,2.5232,1.1867,101.4645,2.377,3.6206,1.2616,121.2271,19.233
Lambeth,2008,Age 0-3,3.4047,5.478,11.507,12.9196,25.1559,17.2923,0.1926,102.4302,5.6647,12.5584,29.8979,21.3297,11.9369,11.3928,2.4957,1.8504,3.3248,5.3253,9.7045,10.1077,0.7356,,61.2453,34.8179,19.7932,6.1789,0.933,147.9387,11.8988,6.8405,11.6542,118.7016,17.7278
Lambeth,2008,Age 11-15,2.4112,5.1384,1.209,2.3646,6.0448,1.2777,,47.4658,,1.2846,4.836,3.5367,8.7619,1.2846,2.3646,1.2056,,2.5034,5.1108,1.2387,,,21.4291,21.4902,2.3578,2.4902,,65.4789,2.3878,,1.2451,45.3682,9.9093
Lambeth,2008,Age 4-10,7.2335,1.2846,4.836,11.823,16.9258,3.8331,1.1789,81.1915,3.7551,11.5614,13.2987,15.3257,18.7755,5.1384,2.3646,,,,6.3885,6.1935,,,48.8112,16.7146,7.0734,4.9804,2.342,115.4807,4.7756,5.8945,8.7157,112.2266,17.3413
Lambeth,2009,Age 0-3,5.893,6.6644,16.0434,19.4645,35.2267,18.8336,0.1401,150.6205,17.5216,10.7064,38.2566,17.9112,21.0487,14.8688,6.0336,0.9143,7.8313,8.5499,9.8083,11.3339,1.8809,,62.6416,42.4086,19.4775,5.8974,3.3222,184.4519,9.5748,10.1171,10.9228,110.9604,29.8408
Lambeth,2009,Age 11-15,2.5422,1.348,,3.8043,17.2622,2.5736,,78.0029,1.3974,1.348,6.165,3.7327,5.5896,2.696,3.8043,1.2711,,2.7948,5.1472,1.3356,2.4562,,28.0209,26.3568,1.2442,,,38.9856,4.792,,2.4746,45.5254,12.0201
Lambeth,2009,Age 4-10,2.5422,4.044,3.699,12.6809,23.4271,1.2868,,97.8135,8.3845,4.044,13.5631,8.7095,13.9742,5.392,1.2681,,,9.7819,5.1472,4.0068,3.6843,,46.2954,41.9314,13.6866,3.7119,1.2281,168.1254,8.3861,3.7326,7.4238,103.0312,5.3424
Lambeth,2010,Age 0-3,9.2675,11.868,10.7107,19.9283,48.4396,17.5828,0.1413,151.4221,12.3652,8.7275,37.4236,20.1295,18.1594,18.4,2.2814,3.057,2.1523,11.6777,11.1787,11.3387,5.5164,,89.3545,46.753,31.989,5.3586,1.8705,186.5677,6.5563,8.3202,10.7085,133.8733,32.146
Lambeth,2010,Age 11-15,,,1.2325,10.088,14.7903,5.0804,,51.1152,2.7442,2.555,6.1625,4.8524,5.4884,2.5551,1.261,,2.5948,,2.5403,2.7398,2.454,,24.3717,15.8713,3.6392,1.2744,,93.831,10.9878,1.2131,6.3721,85.46,8.2194
Lambeth,2010,Age 4-10,2.762,,3.6976,21.4371,30.8133,2.5402,,119.2688,2.7442,3.8325,14.7903,19.4091,12.3487,7.665,2.522,2.762,5.1896,1.3721,3.8103,5.4796,2.454,,57.2733,28.0798,14.557,8.921,2.4541,170.6015,10.9879,2.4262,7.6464,102.5519,6.8495
Lambeth,2011,Age 0-3,5.7723,13.6818,10.2318,15.0674,39.9698,13.7872,0.2212,129.3926,8.0362,6.4564,23.3568,23.179,8.2514,11.0557,5.0771,1.0156,2.4516,4.8923,18.7176,10.767,3.9339,,64.3771,54.8451,21.5172,4.4234,3.9507,152.8303,12.2061,18.9746,12.9075,137.1425,21.876
Lambeth,2011,Age 11-15,1.1718,2.5532,1.2244,1.2654,7.3463,4.9712,,45.9377,1.2422,,6.122,3.5007,13.6639,3.8298,1.2654,,,1.2422,4.9712,3.8676,2.409,,24.8085,19.0059,1.1669,2.437,1.2045,76.7879,8.3152,,1.2185,66.5208,3.8676
Lambeth,2011,Age 4-10,8.2027,3.8298,3.6732,3.7962,23.263,4.9713,,125.7239,3.7266,7.6596,12.2436,9.3354,9.9374,2.5532,,,1.4683,9.9374,6.214,2.5784,2.409,,63.7933,45.1393,5.8345,4.874,2.409,147.6692,7.1274,15.17,4.8741,137.7934,5.1568
Lambeth,2012,Age 0-3,4.3366,3.87,7.5152,13.7117,22.528,12.8475,,156.2274,7.4676,5.1781,21.3924,19.4799,28.637,10.9768,6.5065,1.2528,4.5537,1.9575,21.3555,12.5085,3.7646,,69.3404,33.5751,6.4642,5.0293,1.2549,184.9655,3.0769,20.1796,11.9139,158.2622,31.755
Lambeth,2012,Age 11-15,1.2528,1.29,4.9984,2.5952,6.248,2.5858,,43.1547,,1.29,3.7488,5.0648,8.8255,1.29,5.1905,1.2528,1.2818,3.7824,1.2929,1.2952,2.5098,,23.8716,20,1.2662,,5.0196,79.1532,6.25,1.2662,1.2573,60,12.952
Lambeth,2012,Age 4-10,1.2528,7.74,11.2464,6.488,19.9936,6.4644,,115.5025,6.304,7.74,11.2464,16.4606,20.1723,5.16,2.5952,,1.2818,8.8254,5.1715,2.5904,2.5098,,48.9996,41.25,12.662,,7.5294,129.4092,2.5,8.8634,2.5146,121.2499,14.2471
Lambeth,2013,Age 0-3,1.1854,7.5908,4.8656,13.3442,18.0137,11.4999,,124.923,10.6113,6.3931,11.7992,9.1458,21.5534,10.7327,3.7173,,4.3543,1.2037,2.4476,17.0967,,,49.9779,37.0628,21.6599,2.395,1.8997,145.3904,10.6715,14.1505,7.007,152.777,28.945
Lambeth,2013,Age 11-15,,2.4573,1.2152,8.519,7.2937,1.2442,,40.9152,1.1999,8.5133,4.7866,6.0077,4.777,3.6101,,1.18,3.6354,1.1735,2.432,2.3255,,,18.1162,22.7204,,2.3808,,66.2403,2.3756,2.3712,3.5586,73.1649,7.0943
Lambeth,2013,Age 4-10,5.9792,6.0917,6.0279,7.348,24.0798,2.4243,1.3161,148.2688,7.1512,4.8867,10.8612,8.3523,22.6384,7.3034,1.2216,1.204,2.404,,3.6404,5.9336,1.1774,,44.5705,41.7894,7.1429,2.3758,1.1831,145.6126,3.5733,5.9757,4.75,141.2557,17.6688
Lambeth,2014,Age 0-3,3.3744,5.7689,3.0146,10.8582,25.3402,7.0494,,102.6892,6.6091,7.2009,12.8023,12.5122,10.0547,7.5647,1.2075,,3.3601,1.1778,11.5584,9.6954,1.1924,,53.8268,48.9012,13.4913,,,130.605,5.8941,15.6792,15.2662,156.6024,50.9135
Lambeth,2014,Age 11-15,,1.221,2.4246,2.393,6.0525,2.4458,,55.0171,3.5688,1.173,3.6746,2.4059,3.5203,,,,,,3.7159,3.8125,1.2238,,15.7046,16.6439,3.712,,2.3638,42.4501,7.0962,,3.6392,59.0664,1.2196
Lambeth,2014,Age 4-10,12.0038,6.0318,3.6,8.4554,21.7275,3.6364,,90.21,8.2726,3.5886,7.2638,13.4037,14.2472,4.8429,1.2091,1.1937,4.81,4.7342,6.097,4.9968,,,56.9451,35.4825,10.951,3.6574,3.5735,137.2396,9.4296,7.2535,9.7235,134.6757,12.4316
Lambeth,2015,Age 0-3,3.6422,2.4446,3.2773,15.1206,23.6691,18.8104,,103.4664,2.3784,2.4363,22.5453,8.8837,13.1062,1.2222,,,1.2116,6.7711,13.1358,23.3791,7.621,,58.3981,41.7838,8.7754,8.7748,3.1516,134.6226,8.557,12.0703,12.0046,153.902,19.3153
Lambeth,2015,Age 11-15,7.2324,1.237,2.4504,1.1812,10.8648,4.9281,,58.0373,,4.8669,2.4208,3.689,4.7658,,1.197,,,2.3904,1.2546,3.7899,3.6175,,18.1537,18.7769,9.6843,,2.4267,73.8857,1.15,3.6659,2.3784,65.795,9.9555
Lambeth,2015,Age 4-10,4.8276,4.8857,2.407,9.6425,27.659,2.4543,1.2025,123.104,5.9217,12.1942,14.4971,13.2686,33.2761,,3.6082,,,4.7129,3.6686,7.4888,2.4002,,39.9456,60.0151,8.4662,10.7843,3.5847,164.7074,7.0285,4.8572,7.1451,155.3841,17.4282
Lambeth,2016,Age 0-3,4.5509,3.327,4.4196,17.903,18.685,11.6932,6.9171,105.5955,4.0649,7.6804,13.6056,20.9799,8.7814,12.177,,,5.7109,6.9905,26.8872,18.6112,6.5764,,63.1359,30.0616,14.4258,3.5491,9.6495,103.7611,9.6376,19.0554,15.0139,152.4471,22.7472
Lambeth,2016,Age 11-15,3.6227,2.3667,1.1817,4.699,10.7792,1.2556,,62.1882,5.7918,3.5955,7.1311,3.5542,5.8129,6.0104,1.1699,1.1979,1.2102,3.4888,2.5042,8.5805,1.1824,,38.2574,23.2783,8.316,2.3658,,78.8258,1.1643,4.8161,2.389,61.7242,9.9192
Lambeth,2016,Age 4-10,13.2589,4.7912,5.9867,12.989,16.7454,,,150.3767,2.32,2.3785,20.2451,4.7925,11.5859,4.784,3.546,4.8268,9.5654,4.6578,6.1688,11.1229,4.8138,,68.0803,68.6761,11.9716,9.452,3.5813,140.8341,4.6504,13.1668,5.8995,140.9819,16.1112
Lewisham,2002,Age 0-3,1.3158,4.5429,10.4188,9.682,60.5348,5.5683,1.3406,42.3343,7.4065,8.9612,76.0612,15.2265,2.6898,10.0303,1.2606,1.3158,6.0193,6.7761,17.0854,7.8887,0.5614,85.4181,,14.2678,16.6794,3.7913,0.7613,158.8024,5.2168,7.3036,6.2588,17.8338,8.4807
Lewisham,2002,Age 11-15,1.3158,1.324,7.5534,1.2701,37.767,1.282,,14.9643,2.494,,46.5793,8.9567,2.494,2.648,1.2701,,,1.247,1.282,1.2786,,34.8812,,4.6992,6.3976,,,102.238,2.3496,2.559,7.3945,7.0487,2.5572
Lewisham,2002,Age 4-10,1.3158,1.324,16.3657,1.2701,66.7217,7.692,,32.4229,9.9758,5.296,99.4532,3.8385,3.741,6.62,1.2701,5.2632,,8.729,10.256,1.2786,3.7065,78.182,,5.874,8.9567,6.1621,,191.2452,1.1748,7.6771,7.3944,8.2235,5.1144
Lewisham,2003,Age 0-3,4.3582,11.5217,14.6663,7.8928,71.0063,8.3056,0.1113,38.4061,6.2264,3.5582,78.8882,16.1453,3.7624,15.7572,2.4444,1.7313,0.5928,7.574,2.9832,3.1751,1.5249,110.7996,,7.3111,21.1673,2.9843,0.2998,162.5019,6.1409,20.4828,8.3209,19.8327,5.828
Lewisham,2003,Age 11-15,2.4378,3.9876,5.0472,2.5408,30.2832,1.3119,1.3116,20.6619,2.5216,,45.4249,13.116,3.7824,3.9876,2.5408,,,,6.5595,3.8982,,40.4524,,2.4426,6.558,1.282,1.2319,80.9051,,,,8.549,3.8982
Lewisham,2003,Age 4-10,3.6567,7.9752,15.1416,3.8113,42.9012,,,40.0324,10.0865,,80.7554,14.4276,2.5216,15.9504,2.5408,1.2189,1.1854,5.0432,2.6238,2.5988,1.2319,88.2603,,3.6638,18.3624,1.282,,199.8113,2.4426,6.558,2.564,9.7703,10.395
Lewisham,2004,Age 0-3,2.5822,9.6608,21.0822,16.0463,77.981,11.9189,0.188,43.3503,5.7241,6.8785,89.8558,26.2279,3.8409,5.0031,3.0064,0.7277,0.3582,6.2813,13.958,5.6894,0.5089,93.4764,,13.6863,30.8473,5.8661,2.0182,163.5305,6.7663,20.4777,8.3142,31.3051,16.9202
Lewisham,2004,Age 11-15,3.7974,1.2814,13.6227,6.2703,54.491,2.6534,,17.4813,,2.5628,56.9676,5.05,,1.2814,2.5081,,2.4768,,6.6335,1.2756,1.252,59.9172,,3.5894,3.7876,3.7489,,125.9484,2.393,3.7876,4.9985,4.7859,2.5512
Lewisham,2004,Age 4-10,7.5948,2.5628,12.3842,8.7786,92.882,1.3267,,39.9571,2.5074,8.9696,120.1275,12.6253,,7.6883,2.5082,,,1.2537,7.9602,,,79.482,,4.786,23.988,2.4992,,211.5444,2.393,5.05,,13.1613,2.5512
Lewisham,2005,Age 0-3,5.6469,3.2376,15.8872,7.762,95.5349,10.5166,1.3318,68.6624,5.7902,7.2987,102.212,30.0061,9.3844,13.6084,2.6406,4.9625,1.179,8.7883,7.0984,6.4501,0.3756,127.6841,,10.8823,23.9031,5.3758,1.586,224.6082,6.6101,15.7449,11.149,22.3036,8.3733
Lewisham,2005,Age 11-15,2.6172,1.2603,9.8688,3.8856,51.8112,2.5156,1.2244,26.1883,2.5064,1.2603,59.2128,9.795,1.2532,2.5206,1.2952,,,,1.2578,,,43.8686,,4.9288,3.6731,2.5549,,188.8788,3.6966,11.0193,6.3874,3.6967,2.6756
Lewisham,2005,Age 4-10,2.6172,3.7808,14.8032,5.1807,102.3888,6.289,,24.9413,1.2532,6.3015,108.5568,9.795,3.7597,3.7809,1.2952,2.6172,,5.0129,10.0624,,,108.453,,13.5545,15.9168,6.3875,,240.059,2.4644,8.5707,8.9424,18.4833,6.6889
Lewisham,2006,Age 0-3,4.2341,13.2657,23.0172,11.4948,87.5455,10.9106,0.3381,68.085,16.1874,10.0292,131.4565,24.3788,9.2555,13.147,6.6581,4.8321,1.3736,10.0173,13.9133,6.3363,3.5967,91.8547,,15.5575,26.6148,5.8671,1.7998,235.8559,7.5729,33.6569,9.5586,35.1879,7.3883
Lewisham,2006,Age 11-15,3.8151,2.5144,13.6026,5.0336,60.5935,10.049,,32.6976,2.4852,7.5432,58.1202,1.256,6.213,3.7716,2.5168,,,1.2426,6.2805,,,41.3055,,2.4136,8.7919,2.5374,,125.1311,1.2068,3.768,1.2687,6.034,1.3086
Lewisham,2006,Age 4-10,6.3584,3.7716,18.549,6.292,91.5084,8.7927,,35.3133,8.6982,3.7716,98.9281,17.5836,6.213,5.0288,1.2584,2.5434,,6.213,8.7928,,3.5604,77.7514,,2.4136,15.0718,,2.3736,242.9727,2.4136,12.5598,,18.1022,3.9257
Lewisham,2007,Age 0-3,3.5792,11.5613,17.5427,8.8399,76.0556,9.9838,2.594,60.1506,4.8776,13.5875,109.848,32.9721,12.4416,23.5003,5.3415,1.9361,4.4206,7.3138,14.6329,9.0632,1.1867,134.728,,11.865,33.1713,15.393,6.6625,297.0486,10.4974,30.7276,6.5416,34.641,12.5668
Lewisham,2007,Age 11-15,7.0367,,8.4098,7.3596,67.2775,2.5306,,24.3966,1.2101,1.2375,60.0692,7.2413,,2.475,4.9064,,,1.2101,2.5306,,,51.3291,,4.754,3.6207,3.7848,,130.1133,,7.2413,2.5232,9.508,6.411
Lewisham,2007,Age 4-10,11.7278,2.475,21.6251,11.0394,99.7149,5.0612,,37.8148,4.8404,7.425,106.9231,13.2756,6.0505,3.7125,6.133,3.5184,,,5.0611,2.5644,2.3734,84.7527,,2.377,16.8963,6.308,2.3734,232.7712,3.5655,13.2755,6.3079,15.4505,8.9754
Lewisham,2008,Age 0-3,12.0487,9.9171,25.2942,11.0478,107.1664,12.8461,0.2324,78.141,11.3164,11.7359,137.2442,29.6607,3.5626,11.8652,6.3218,3.1953,2.365,7.1475,12.9727,5.7925,0.8708,140.7143,,18.5425,25.0103,7.861,3.4484,306.4294,8.2398,20.7496,12.1546,31.905,7.5087
Lewisham,2008,Age 11-15,2.4112,3.8538,10.8807,10.6407,72.538,,,21.2347,1.2517,,33.8511,1.1789,3.7551,2.5692,1.1823,,1.28,2.5034,1.2777,,,38.0965,,4.7756,5.8945,3.7353,,135.7196,,7.0734,3.7353,2.3878,3.7161
Lewisham,2008,Age 4-10,7.2335,8.9922,14.5078,10.6407,96.7174,,,38.7221,6.2585,8.9922,93.0905,15.3257,7.5102,6.423,2.3646,6.028,5.12,1.2517,2.5554,,2.342,88.0987,,13.1329,12.9679,,1.171,244.0572,,11.789,7.4706,11.939,4.9547
Lewisham,2009,Age 0-3,9.8605,8.3022,33.8303,13.3612,84.186,6.3594,1.388,64.5314,8.2072,6.9652,145.2527,20.6904,5.8698,17.8678,2.3565,2.2686,4.0818,11.6187,19.1833,10.1765,4.3799,148.6853,,16.5035,36.2576,10.9997,2.1433,342.5932,7.4945,15.2916,11.0773,25.7991,16.8231
Lewisham,2009,Age 11-15,2.5422,,8.631,6.3405,69.0492,,,18.5721,4.1922,4.044,65.3507,2.4884,,1.348,,2.5422,,,1.2868,2.6712,,25.5843,,4.7921,2.4884,2.4746,1.2281,127.9215,3.5941,6.2212,4.9492,5.99,5.3423
Lewisham,2009,Age 4-10,5.0844,6.74,20.961,3.8043,113.4377,3.8604,,44.573,4.1922,4.044,112.2049,13.6865,1.3974,1.348,1.2681,1.2711,1.2451,4.1923,6.434,1.3356,1.2281,70.6614,,2.396,12.4424,6.1865,1.2281,257.0619,3.5941,7.4654,4.9492,17.9704,2.6712
Lewisham,2010,Age 0-3,8.5281,8.4701,16.4573,11.6671,85.5916,8.9702,0.1121,64.1744,14.0104,10.5568,108.8262,20.2248,3.8271,17.5274,5.6167,4.1047,5.8663,7.9736,14.0077,7.4174,0.4876,126.3348,,17.1323,37.2333,6.0768,1.7429,357.9901,10.6084,21.939,13.5631,16.2559,12.5526
Lewisham,2010,Age 11-15,4.143,2.555,11.0926,2.522,70.2551,,,17.0385,,2.555,70.2551,3.6392,,2.555,,,,1.3721,2.5402,2.7398,1.227,45.0875,,6.1044,8.4914,1.2744,,145.0112,3.6627,6.0653,,4.8835,1.3699
Lewisham,2010,Age 4-10,9.667,1.2775,24.6506,1.261,115.8593,6.3506,,36.511,6.8604,6.3875,114.6267,14.5568,5.4884,6.3876,,,1.2974,8.2325,10.161,,,92.6121,,7.3252,9.7047,2.5488,,254.6838,3.6627,10.9177,1.2744,9.767,
Lewisham,2011,Age 0-3,6.2068,9.2433,22.7493,13.245,109.0656,9.7953,0.2638,79.6555,8.6267,12.0684,119.4904,39.6663,4.9177,18.0926,6.8328,1.7761,5.5775,5.3558,22.1749,6.1938,0.3821,112.26,,18.4732,31.8064,3.5872,4.0156,303.2529,10.8081,29.4918,18.1553,32.3511,8.4308
Lewisham,2011,Age 11-15,3.5154,2.5532,14.6924,,36.7308,,,18.1334,4.9687,2.5532,50.1987,2.3338,,2.5532,2.5308,,,,1.2428,1.2892,,29.534,,,3.5007,2.437,,120.498,,4.6676,9.7482,4.7516,
Lewisham,2011,Age 4-10,3.5154,2.5532,17.1412,8.8577,75.9103,3.7284,,50.7733,6.2109,6.383,110.1923,9.3355,,15.3192,1.2654,,,4.9687,1.2428,,1.2045,79.1507,,15.4422,16.337,3.6556,2.409,235.089,3.5637,8.1683,18.278,11.8788,3.8677
Lewisham,2012,Age 0-3,5.0112,5.7375,11.9467,23.063,117.7264,9.196,,39.6113,1.2608,9.6075,150.578,27.1615,11.9054,17.7839,,6.1329,5.2718,11.3572,23.0238,8.1989,9.4396,108.9454,,8.891,29.6938,5.1711,2.5098,256.4726,,29.8264,5.0293,26.2703,4.4654
Lewisham,2012,Age 11-15,,2.58,7.4976,2.5952,66.2292,3.8786,,27.9239,2.5216,1.29,58.7316,3.7986,,2.58,,1.2528,,2.5216,3.8787,1.2952,1.2549,38.9484,,2.5,5.0648,,,111.8196,2.5,2.5324,,2.5,3.8856
Lewisham,2012,Age 4-10,8.7696,3.87,11.2464,5.1904,94.9703,5.1716,,30.4621,2.5216,2.58,147.454,11.3958,8.8254,3.87,,5.0112,2.5636,6.304,10.3431,3.8856,,77.8968,,5,15.1944,,1.2549,250.0234,1.25,6.331,7.5439,17.5,9.0664
Lewisham,2013,Age 0-3,5.7905,1.2193,11.7583,18.3319,95.6647,12.5436,1.2524,51.1455,13.753,8.5057,120.9099,25.5817,,4.818,6.1512,,1.2139,8.9682,16.9014,,1.8513,148.664,,14.4212,34.8705,4.3577,1.5684,294.1032,2.776,28.0779,5.8238,24.5173,6.6656
Lewisham,2013,Age 11-15,2.3637,4.9121,8.4738,2.4818,52.3159,,,29.2174,3.6219,2.4477,52.0833,,2.4163,2.4204,3.6869,2.3758,1.2134,3.5812,1.2159,,,36.266,,8.3819,4.7887,3.6048,2.3713,140.8179,1.2153,1.2048,,4.8424,8.2874
Lewisham,2013,Age 4-10,5.9759,1.2286,14.5255,16.0156,99.3735,1.2162,,64.1554,9.5987,6.1227,106.5688,10.7667,7.1663,6.1694,8.6439,2.3599,1.2119,3.5937,4.8778,,3.5613,97.9217,,4.8038,16.7223,3.5988,3.5472,267.3289,4.8061,7.1877,4.8018,6.0242,8.2909
Lewisham,2014,Age 0-3,5.982,9.7177,23.7546,6.0903,102.8877,12.3358,4.3576,63.5628,9.5164,5.995,132.7161,17.7204,10.7136,16.404,4.2771,6.0598,5.4704,9.5242,11.038,3.815,6.0221,113.8401,,11.3229,23.9294,10.4357,1.7947,306.8826,,39.3653,12.1541,21.3969,13.7375
Lewisham,2014,Age 11-15,2.3874,2.4167,12.0201,2.4165,63.1297,1.2319,,18.0229,,2.4103,32.587,4.8564,1.1916,1.221,,2.3969,,2.3635,1.2438,3.6898,,36.3757,,1.1639,8.4829,2.4663,,106.929,,3.6862,2.4089,7.113,2.4855
Lewisham,2014,Age 4-10,3.616,12.0156,30.2275,3.6258,138.2355,1.226,3,53.0043,3.5535,10.7932,121.533,12.1751,1.1854,16.8769,3.6448,1.2114,2.3735,4.73,8.558,2.4789,2.3886,92.6721,,16.6158,20.7227,8.488,1.1985,290.6461,2.3625,9.76,15.8166,8.2807,9.9426
Lewisham,2015,Age 0-3,9.2214,11.6974,18.9247,16.9893,95.1357,8.6829,,64.6521,5.4465,8.5922,123.2622,28.1025,11.3102,22.1014,,1.2111,3.0649,3.5529,17.4413,8.135,2.3941,135.6842,,5.961,24.9876,12.6659,6.6982,276.792,1.7998,40.3961,27.2081,20.2276,29.0435
Lewisham,2015,Age 11-15,,,4.8646,2.4113,51.8129,1.2353,1.1458,27.7329,,3.7,49.6077,6.0915,4.7823,2.4253,1.2119,,3.6418,1.1965,1.2276,,1.2011,48.4214,,2.3583,6.0443,3.5842,,72.6495,,8.4638,1.1918,10.548,3.7497
Lewisham,2015,Age 4-10,6.0833,6.0864,24.1063,10.8193,101.1067,6.1273,,103.6917,1.1782,3.6646,125.3591,7.2337,9.4968,25.5546,2.3995,1.207,2.4129,1.191,8.5391,1.2528,2.3986,119.7802,,10.5654,19.3504,4.7859,,216.5469,3.5121,25.457,11.905,24.7005,2.5
Lewisham,2016,Age 0-3,5.4017,7.4531,21.6568,8.981,93.5663,9.4406,3.0335,79.9562,7.1181,9.5181,135.6876,33.7359,12.496,18.2204,8.5273,1.9603,1.1958,8.4112,27.2568,5.549,4.1748,120.8298,,14.6692,21.2125,7.6625,3.6007,240.1167,,46.7373,14.0178,16.4185,7.5634
Lewisham,2016,Age 11-15,2.4098,3.5512,11.8368,4.6672,44.9674,1.2228,,36.8204,2.3026,,43.773,4.793,,2.3854,1.1561,1.1985,,,1.2363,2.448,2.4045,42.7072,,8.0723,9.5122,,,108.1999,1.1557,4.7744,,2.3097,3.7211
Lewisham,2016,Age 4-10,1.2094,4.7701,22.6354,5.8676,118.0335,3.7629,,84.5944,4.6577,16.7537,128.5449,22.7534,5.8008,11.936,5.8554,2.3846,5.9541,2.3068,6.2413,6.1539,6.0424,92.7648,,9.2671,20.3026,8.2717,,226.4981,1.1625,11.9456,3.5253,16.2489,6.2072
Merton,2002,Age 0-3,1.1545,6.7514,4.405,6.2251,2.7148,8.2112,0.0182,42.1786,6.5118,1.7141,3.0075,4.1361,23.0096,7.027,2.011,,2.4828,6.3741,10.511,12.7675,18.831,69.3047,15.8066,,5.8185,0.4827,12.312,21.7644,59.4944,2.3763,0.4666,188.9834,10.5872
Merton,2002,Age 11-15,1.1545,1.3192,,1.2291,1.1583,6.1075,,31.8511,1.2453,3.9576,3.4749,1.2475,6.2265,6.5961,,,,2.4906,,2.4066,12.2763,52.4674,1.2202,,2.495,,7.3657,3.6606,29.1585,2.495,,89.8087,1.2033
Merton,2002,Age 4-10,3.4635,10.5539,1.1583,2.4581,3.4749,8.5507,,42.4679,7.4718,1.3192,2.3166,2.495,11.2077,13.1923,1.2291,1.1545,6.207,4.9812,6.1075,7.2198,24.5526,93.9531,12.2017,,8.7325,1.2345,13.5039,17.0823,39.6556,3.7425,,195.9464,3.6099
Merton,2003,Age 0-3,2.7718,6.7707,0.375,8.7256,4.1108,10.6265,0.0367,50.7133,7.3155,6.7524,7.7316,4.2995,21.7513,1.9836,0.8827,0.3574,0.2833,3.7434,4.4445,7.5236,28.9595,60.9236,12.6774,,7.0872,5.1554,8.2991,12.2442,49.1028,8.3874,2.7501,162.5923,14.459
Merton,2003,Age 11-15,1.1296,1.2,,,2.3868,,,36.3282,4.81,,,,4.81,2.4,5.0432,,3.6066,6.0125,1.2543,2.4498,14.0496,70.3477,2.4684,,1.2092,,4.6832,6.1709,32.5976,,,123.4045,2.4498
