Year,Borough,IP,Volume
1996-03-01,Camden,16.20359487,214
1996-03-01,City of London,11.95747075,17
1996-03-01,Croydon,23.63760119,512
1996-03-01,EAST MIDLANDS,29.40727345,5878
1996-03-01,EAST OF ENGLAND,24.12131086,8394
1996-03-01,Ealing,19.64467607,376
1996-03-01,Enfield,22.63579588,460
1996-03-01,England,25.97050595,68453
1996-03-01,Greenwich,19.67969401,229
1996-03-01,Hackney,14.42442227,152
1996-03-01,Hammersmith & Fulham,18.35931542,290
1996-03-01,Haringey,18.16628854,297
1996-03-01,Harrow,21.57765809,248
1996-03-01,Havering,24.79206946,291
1996-03-01,Hillingdon,22.57975389,361
1996-03-01,Hounslow,21.36505446,293
1996-03-01,Inner London,15.90746462,3541
1996-03-01,Islington,14.62835976,164
1996-03-01,Kensington & Chelsea,15.03602323,293
1996-03-01,Kingston upon Thames,19.83023084,251
1996-03-01,LONDON,18.78891046,9815
1996-03-01,Lambeth,16.26389831,322
1996-03-01,Lewisham,17.18330906,321
1996-03-01,Merton,18.86174164,315
1996-03-01,NORTH EAST,35.63917407,2893
1996-03-01,NORTH WEST,31.7277499,8656
1996-03-01,Newham,19.77920338,289
1996-03-01,Outer London,21.00001939,6274
1996-03-01,Redbridge,22.71982458,371
1996-03-01,Richmond upon Thames,19.33473338,315
1996-03-01,SOUTH EAST,24.09248621,12633
1996-03-01,SOUTH WEST,25.18257038,7963
1996-03-01,Southwark,15.39986801,227
1996-03-01,Sutton,22.67381011,292
1996-03-01,Tower Hamlets,17.10037391,144
1996-03-01,WEST MIDLANDS,30.76035955,6249
1996-03-01,Waltham Forest,18.21452817,289
1996-03-01,Wandsworth,16.33336142,481
1996-03-01,Westminster,13.59850916,330
1996-03-01,YORKS & THE HUMBER,32.22565542,5972
1996-04-01,Barking & Dagenham,23.50342628,125
1996-04-01,Barnet,20.02550703,470
1996-04-01,Bexley,24.94196575,291
1996-04-01,Brent,17.11094303,275
1996-04-01,Bromley,21.85313572,441
1996-04-01,Camden,16.77984301,260
1996-04-01,City of London,15.38189733,14
1996-04-01,Croydon,23.85495615,478
1996-04-01,EAST MIDLANDS,29.74191609,5358
1996-04-01,EAST OF ENGLAND,24.45391568,7960
1996-04-01,Ealing,19.65187477,359
1996-04-01,Enfield,22.94370311,381
1996-04-01,England,26.29021815,64277
1996-04-01,Greenwich,20.36303052,183
1996-04-01,Hackney,14.28699267,126
1996-04-01,Hammersmith & Fulham,18.00795145,284
1996-04-01,Haringey,18.34249765,256
1996-04-01,Harrow,21.52747398,255
1996-04-01,Havering,24.62121961,254
1996-04-01,Hillingdon,22.73727323,318
1996-04-01,Hounslow,21.37320272,301
1996-04-01,Inner London,16.01799772,3460
1996-04-01,Islington,15.2844397,164
1996-04-01,Kensington & Chelsea,15.32091035,324
1996-04-01,Kingston upon Thames,20.21187245,268
1996-04-01,LONDON,19.05615967,9416
1996-04-01,Lambeth,16.24169092,307
1996-04-01,Lewisham,17.48806481,305
1996-04-01,Merton,19.32589102,265
1996-04-01,NORTH EAST,35.49772114,2604
1996-04-01,NORTH WEST,31.8948957,7441
1996-04-01,Newham,19.66707878,228
1996-04-01,Outer London,21.12386811,5956
1996-04-01,Redbridge,22.9739949,348
1996-04-01,Richmond upon Thames,19.36538397,335
1996-04-01,SOUTH EAST,24.53657504,12717
1996-04-01,SOUTH WEST,25.72449995,7601
1996-04-01,Southwark,15.56329057,236
1996-04-01,Sutton,22.59341513,296
1996-04-01,Tower Hamlets,16.38566513,145
1996-04-01,WEST MIDLANDS,30.72387776,5583
1996-04-01,Waltham Forest,18.14701302,313
1996-04-01,Wandsworth,16.32387798,495
1996-04-01,Westminster,13.78880062,316
1996-04-01,YORKS & THE HUMBER,32.7088359,5597
1996-05-01,Barking & Dagenham,23.50874463,143
1996-05-01,Barnet,19.73609882,509
1996-05-01,Bexley,24.8635535,344
1996-05-01,Brent,17.25874316,294
1996-05-01,Bromley,22.0923226,578
1996-05-01,Camden,17.58234783,287
1996-05-01,City of London,14.29818284,19
1996-05-01,Croydon,23.83216349,594
1996-05-01,EAST MIDLANDS,29.75761381,6738
1996-05-01,EAST OF ENGLAND,24.59284277,9886
1996-05-01,Ealing,19.84100879,429
1996-05-01,Enfield,23.29589721,452
1996-05-01,England,26.53209668,78937
1996-05-01,Greenwich,20.93540524,268
1996-05-01,Hackney,14.27089932,122
1996-05-01,Hammersmith & Fulham,17.88320084,322
1996-05-01,Haringey,18.45391545,292
1996-05-01,Harrow,21.68859384,311
1996-05-01,Havering,24.54160605,338
1996-05-01,Hillingdon,22.52030214,404
1996-05-01,Hounslow,21.73081142,346
1996-05-01,Inner London,16.08672672,4068
1996-05-01,Islington,15.78076862,162
1996-05-01,Kensington & Chelsea,15.40636726,366
1996-05-01,Kingston upon Thames,20.1308344,316
1996-05-01,LONDON,19.16727504,11110
1996-05-01,Lambeth,16.178733,439
1996-05-01,Lewisham,17.67980492,345
1996-05-01,Merton,19.71324642,302
1996-05-01,NORTH EAST,36.69255838,3464
1996-05-01,NORTH WEST,32.28747406,9202
1996-05-01,Newham,19.6491086,279
1996-05-01,Outer London,21.23579863,7042
1996-05-01,Redbridge,22.86147913,367
1996-05-01,Richmond upon Thames,19.7225592,383
1996-05-01,SOUTH EAST,24.67219908,15061
1996-05-01,SOUTH WEST,25.77582937,8912
1996-05-01,Southwark,15.40946679,225
1996-05-01,Sutton,23.0333701,376
1996-05-01,Tower Hamlets,16.10934357,212
1996-05-01,WEST MIDLANDS,31.57115109,7627
1996-05-01,Waltham Forest,18.031357,288
1996-05-01,Wandsworth,16.52697681,605
1996-05-01,Westminster,13.62321077,393
1996-05-01,YORKS & THE HUMBER,33.00936226,6937
1996-06-01,Barking & Dagenham,23.06600893,142
1996-06-01,Barnet,19.93534287,554
1996-06-01,Bexley,24.87848807,345
1996-06-01,Brent,17.37761867,291
1996-06-01,Bromley,22.24626272,485
1996-06-01,Camden,18.69004642,282
1996-06-01,City of London,14.57586571,28
1996-06-01,Croydon,23.90832904,452
1996-06-01,EAST MIDLANDS,30.03132906,6477
1996-06-01,EAST OF ENGLAND,24.79492966,9393
1996-06-01,Ealing,20.02079896,400
1996-06-01,Enfield,23.46289357,444
1996-06-01,England,26.66562935,75545
1996-06-01,Greenwich,20.95074333,211
1996-06-01,Hackney,14.72626301,155
1996-06-01,Hammersmith & Fulham,17.54098165,307
1996-06-01,Haringey,18.57481882,288
1996-06-01,Harrow,21.85466729,282
1996-06-01,Havering,24.66120811,297
1996-06-01,Hillingdon,22.57086097,408
1996-06-01,Hounslow,22.24125037,373
1996-06-01,Inner London,16.33360113,3987
1996-06-01,Islington,16.16194718,201
1996-06-01,Kensington & Chelsea,15.17813143,305
1996-06-01,Kingston upon Thames,20.61051333,279
1996-06-01,LONDON,19.39663368,10712
1996-06-01,Lambeth,16.65077034,412
1996-06-01,Lewisham,17.71234254,341
1996-06-01,Merton,19.91894172,328
1996-06-01,NORTH EAST,36.57347174,3235
1996-06-01,NORTH WEST,32.24905161,9112
1996-06-01,Newham,19.55551972,247
1996-06-01,Outer London,21.4064251,6725
1996-06-01,Redbridge,23.07305897,360
1996-06-01,Richmond upon Thames,19.82436551,416
1996-06-01,SOUTH EAST,24.89247626,14394
1996-06-01,SOUTH WEST,25.87189054,8428
1996-06-01,Southwark,15.74545292,287
1996-06-01,Sutton,23.37336776,363
1996-06-01,Tower Hamlets,16.55991549,204
1996-06-01,WEST MIDLANDS,31.41206839,7038
1996-06-01,Waltham Forest,18.13465674,295
1996-06-01,Wandsworth,16.62752954,569
1996-06-01,Westminster,14.21716142,361
1996-06-01,YORKS & THE HUMBER,33.14063033,6756
1996-07-01,Barking & Dagenham,23.00225944,178
1996-07-01,Barnet,20.0363216,643
1996-07-01,Bexley,24.89028605,418
1996-07-01,Brent,17.86316215,343
1996-07-01,Bromley,22.55265011,645
1996-07-01,Camden,19.22433277,355
1996-07-01,City of London,12.44746926,30
1996-07-01,Croydon,24.02904493,583
1996-07-01,EAST MIDLANDS,30.3100384,7115
1996-07-01,EAST OF ENGLAND,25.00172163,10734
1996-07-01,Ealing,20.37070033,429
1996-07-01,Enfield,23.55709938,531
1996-07-01,England,26.96681882,85339
1996-07-01,Greenwich,20.64080222,293
1996-07-01,Hackney,15.08018028,208
1996-07-01,Hammersmith & Fulham,17.91405414,360
1996-07-01,Haringey,18.56793787,378
1996-07-01,Harrow,22.02713847,330
1996-07-01,Havering,24.93047227,347
1996-07-01,Hillingdon,22.77894614,413
1996-07-01,Hounslow,22.38967217,380
1996-07-01,Inner London,16.54153239,4873
1996-07-01,Islington,16.31255289,265
1996-07-01,Kensington & Chelsea,15.79489227,440
1996-07-01,Kingston upon Thames,20.50229109,296
1996-07-01,LONDON,19.56049986,12624
1996-07-01,Lambeth,16.72771293,489
1996-07-01,Lewisham,17.68389112,380
1996-07-01,Merton,19.46149082,334
1996-07-01,NORTH EAST,36.53268212,3382
1996-07-01,NORTH WEST,32.56881153,9516
1996-07-01,Newham,19.76661476,310
1996-07-01,Outer London,21.54611089,7751
1996-07-01,Redbridge,23.2316277,375
1996-07-01,Richmond upon Thames,20.06477005,431
1996-07-01,SOUTH EAST,25.29775286,16827
1996-07-01,SOUTH WEST,26.2866552,9908
1996-07-01,Southwark,15.70569187,288
1996-07-01,Sutton,23.67467884,406
1996-07-01,Tower Hamlets,17.04802693,195
1996-07-01,WEST MIDLANDS,31.78029059,7839
1996-07-01,Waltham Forest,18.31825653,376
1996-07-01,Wandsworth,16.83060444,744
1996-07-01,Westminster,14.27701351,431
1996-07-01,YORKS & THE HUMBER,33.52475147,7394
1996-08-01,Barking & Dagenham,23.22200002,164
1996-08-01,Barnet,20.70211875,574
1996-08-01,Bexley,25.19956949,373
1996-08-01,Brent,18.18532247,347
1996-08-01,Bromley,22.6361196,635
1996-08-01,Camden,18.50819621,340
1996-08-01,City of London,14.56983951,25
1996-08-01,Croydon,24.40271833,617
1996-08-01,EAST MIDLANDS,30.62851744,7657
1996-08-01,EAST OF ENGLAND,25.38636553,11071
1996-08-01,Ealing,20.56930925,508
1996-08-01,Enfield,23.81960869,497
1996-08-01,England,27.16546036,91037
1996-08-01,Greenwich,20.78759836,279
1996-08-01,Hackney,15.29412395,183
1996-08-01,Hammersmith & Fulham,18.26390312,381
1996-08-01,Haringey,18.45719568,377
1996-08-01,Harrow,22.00555238,339
1996-08-01,Havering,25.15276932,429
1996-08-01,Hillingdon,23.03930809,465
1996-08-01,Hounslow,22.03882244,363
1996-08-01,Inner London,16.65908836,4698
1996-08-01,Islington,16.31809263,233
1996-08-01,Kensington & Chelsea,15.93001537,426
1996-08-01,Kingston upon Thames,20.65057975,359
1996-08-01,LONDON,19.62487377,13021
1996-08-01,Lambeth,16.503684,442
1996-08-01,Lewisham,17.53945795,372
1996-08-01,Merton,19.52111197,457
1996-08-01,NORTH EAST,37.0221417,3671
1996-08-01,NORTH WEST,32.78076627,10166
1996-08-01,Newham,20.09254939,272
1996-08-01,Outer London,21.7251315,8323
1996-08-01,Redbridge,23.72298773,467
1996-08-01,Richmond upon Thames,19.81107161,613
1996-08-01,SOUTH EAST,25.42319066,18222
1996-08-01,SOUTH WEST,26.41119369,10742
1996-08-01,Southwark,15.74429902,231
1996-08-01,Sutton,23.58152575,444
1996-08-01,Tower Hamlets,17.15506725,237
1996-08-01,WEST MIDLANDS,32.2587023,8648
1996-08-01,Waltham Forest,18.49999647,393
1996-08-01,Wandsworth,17.19189231,726
1996-08-01,Westminster,14.76294375,453
1996-08-01,YORKS & THE HUMBER,33.43708862,7839
1996-09-01,Barking & Dagenham,23.58008264,156
1996-09-01,Barnet,21.12994236,533
1996-09-01,Bexley,25.40604351,301
1996-09-01,Brent,18.59988468,328
1996-09-01,Bromley,22.71011603,553
1996-09-01,Camden,17.74037488,349
1996-09-01,City of London,13.79902478,32
1996-09-01,Croydon,24.47780666,558
1996-09-01,EAST MIDLANDS,30.54505588,6549
1996-09-01,EAST OF ENGLAND,25.23655509,10139
1996-09-01,Ealing,20.77537938,481
1996-09-01,Enfield,23.96609837,453
1996-09-01,England,27.12564301,80016
1996-09-01,Greenwich,20.84707203,262
1996-09-01,Hackney,15.30013798,215
1996-09-01,Hammersmith & Fulham,18.22285191,387
1996-09-01,Haringey,18.36413107,337
1996-09-01,Harrow,22.3194064,331
1996-09-01,Havering,25.49054473,320
1996-09-01,Hillingdon,23.16521806,453
1996-09-01,Hounslow,22.30327413,280
1996-09-01,Inner London,16.71000966,4594
1996-09-01,Islington,16.17907971,210
1996-09-01,Kensington & Chelsea,16.78048854,411
1996-09-01,Kingston upon Thames,20.65142936,291
1996-09-01,LONDON,19.79708973,11820
1996-09-01,Lambeth,16.52979881,384
1996-09-01,Lewisham,17.84430649,334
1996-09-01,Merton,19.97942828,359
1996-09-01,NORTH EAST,36.77338553,3347
1996-09-01,NORTH WEST,32.8125807,9100
1996-09-01,Newham,20.60588646,297
1996-09-01,Outer London,21.92008836,7226
1996-09-01,Redbridge,23.78411665,412
1996-09-01,Richmond upon Thames,20.02809998,447
1996-09-01,SOUTH EAST,25.37164358,15466
1996-09-01,SOUTH WEST,26.51462611,9437
1996-09-01,Southwark,15.85580222,293
1996-09-01,Sutton,23.50635126,364
1996-09-01,Tower Hamlets,17.7531044,239
1996-09-01,WEST MIDLANDS,32.04325506,7250
1996-09-01,Waltham Forest,18.50202764,344
1996-09-01,Wandsworth,17.14070577,669
1996-09-01,Westminster,14.56232417,437
1996-09-01,YORKS & THE HUMBER,33.14363971,6908
1996-10-01,Barking & Dagenham,23.87109461,172
1996-10-01,Barnet,21.20679749,594
1996-10-01,Bexley,25.4666727,384
1996-10-01,Brent,18.43999607,350
1996-10-01,Bromley,22.93466927,625
1996-10-01,Camden,17.38932065,344
1996-10-01,City of London,12.62452871,33
1996-10-01,Croydon,24.72346903,612
1996-10-01,EAST MIDLANDS,30.27309467,6964
1996-10-01,EAST OF ENGLAND,25.26268855,10831
1996-10-01,Ealing,20.75621256,548
1996-10-01,Enfield,24.02457495,457
1996-10-01,England,27.07876733,86311
1996-10-01,Greenwich,21.14156389,262
1996-10-01,Hackney,15.15972548,193
1996-10-01,Hammersmith & Fulham,18.20018759,386
1996-10-01,Haringey,18.67968995,373
1996-10-01,Harrow,22.49767242,362
1996-10-01,Havering,25.56715205,369
1996-10-01,Hillingdon,23.34490062,489
1996-10-01,Hounslow,22.08010785,331
1996-10-01,Inner London,16.68398202,4818
1996-10-01,Islington,16.28568984,217
1996-10-01,Kensington & Chelsea,16.54430122,364
1996-10-01,Kingston upon Thames,20.85143737,319
1996-10-01,LONDON,19.73561584,12767
1996-10-01,Lambeth,16.38734808,455
1996-10-01,Lewisham,17.88034791,395
1996-10-01,Merton,20.61614447,400
1996-10-01,NORTH EAST,36.30848199,3477
1996-10-01,NORTH WEST,32.69116041,10026
1996-10-01,Newham,20.66191662,345
1996-10-01,Outer London,22.04076305,7949
1996-10-01,Redbridge,23.66991443,438
1996-10-01,Richmond upon Thames,20.27269615,462
1996-10-01,SOUTH EAST,25.34767448,16666
1996-10-01,SOUTH WEST,26.67534567,10188
1996-10-01,Southwark,15.82043453,289
1996-10-01,Sutton,23.61191742,376
1996-10-01,Tower Hamlets,18.0213487,255
1996-10-01,WEST MIDLANDS,32.12661,7734
1996-10-01,Waltham Forest,18.53509502,399
1996-10-01,Wandsworth,17.02741725,694
1996-10-01,Westminster,14.75827551,475
1996-10-01,YORKS & THE HUMBER,32.95479266,7658
1996-11-01,Barking & Dagenham,23.72699558,217
1996-11-01,Barnet,21.05737187,557
1996-11-01,Bexley,25.3499257,391
1996-11-01,Brent,18.42187146,389
1996-11-01,Bromley,23.00646843,693
1996-11-01,Camden,17.42549895,369
1996-11-01,City of London,12.72311202,31
1996-11-01,Croydon,24.72062881,619
1996-11-01,EAST MIDLANDS,30.7722544,7896
1996-11-01,EAST OF ENGLAND,25.59221298,11795
1996-11-01,Ealing,20.91020574,470
1996-11-01,Enfield,24.03816135,589
1996-11-01,England,27.35769504,93515
1996-11-01,Greenwich,20.97676391,331
1996-11-01,Hackney,15.14523725,209
1996-11-01,Hammersmith & Fulham,18.26252275,385
1996-11-01,Haringey,19.08271946,390
1996-11-01,Harrow,22.64654175,329
1996-11-01,Havering,25.43983485,386
1996-11-01,Hillingdon,23.62811142,520
1996-11-01,Hounslow,22.43571949,371
1996-11-01,Inner London,16.7944212,4990
1996-11-01,Islington,16.29090103,251
1996-11-01,Kensington & Chelsea,16.99436716,425
1996-11-01,Kingston upon Thames,20.97713526,307
1996-11-01,LONDON,19.91423086,13342
1996-11-01,Lambeth,16.6251651,518
1996-11-01,Lewisham,17.97768561,429
1996-11-01,Merton,21.00325874,376
1996-11-01,NORTH EAST,36.53150998,3932
1996-11-01,NORTH WEST,32.6774324,10689
1996-11-01,Newham,20.67399906,300
1996-11-01,Outer London,22.12723227,8352
1996-11-01,Redbridge,23.52863236,478
1996-11-01,Richmond upon Thames,20.52393416,491
1996-11-01,SOUTH EAST,25.66249314,17864
1996-11-01,SOUTH WEST,26.86134115,10890
1996-11-01,Southwark,16.51543119,295
1996-11-01,Sutton,24.04425826,412
1996-11-01,Tower Hamlets,18.27463917,256
1996-11-01,WEST MIDLANDS,32.51635346,8995
1996-11-01,Waltham Forest,18.58425733,426
1996-11-01,Wandsworth,16.78538953,688
1996-11-01,Westminster,14.68565818,444
1996-11-01,YORKS & THE HUMBER,33.5166272,8112
1996-12-01,Barking & Dagenham,24.47106738,184
1996-12-01,Barnet,21.06154854,548
1996-12-01,Bexley,25.40061456,387
1996-12-01,Brent,18.50400287,344
1996-12-01,Bromley,23.07844228,602
1996-12-01,Camden,17.50616363,354
1996-12-01,City of London,13.58060308,26
1996-12-01,Croydon,24.96283446,660
1996-12-01,EAST MIDLANDS,31.00282145,7206
1996-12-01,EAST OF ENGLAND,25.83013847,11151
1996-12-01,Ealing,21.0636572,500
1996-12-01,Enfield,24.32359749,552
1996-12-01,England,27.48521169,86711
1996-12-01,Greenwich,20.98175056,311
1996-12-01,Hackney,14.94226673,220
1996-12-01,Hammersmith & Fulham,18.69835191,402
1996-12-01,Haringey,19.57671529,368
1996-12-01,Harrow,23.03014393,336
1996-12-01,Havering,25.44661403,323
1996-12-01,Hillingdon,23.93708151,417
1996-12-01,Hounslow,22.89978352,341
1996-12-01,Inner London,16.92064974,5084
1996-12-01,Islington,16.65838147,222
1996-12-01,Kensington & Chelsea,16.27197812,440
1996-12-01,Kingston upon Thames,21.08411841,347
1996-12-01,LONDON,20.21032144,13028
1996-12-01,Lambeth,16.93803551,496
1996-12-01,Lewisham,18.04372827,420
1996-12-01,Merton,20.96305468,386
1996-12-01,NORTH EAST,36.39237476,3270
1996-12-01,NORTH WEST,32.81420968,9946
1996-12-01,Newham,20.70097601,351
1996-12-01,Outer London,22.27399299,7944
1996-12-01,Redbridge,23.60251945,418
1996-12-01,Richmond upon Thames,20.5634437,506
1996-12-01,SOUTH EAST,25.96641592,16879
1996-12-01,SOUTH WEST,26.7529869,9795
1996-12-01,Southwark,16.5113727,314
1996-12-01,Sutton,24.18198262,411
1996-12-01,Tower Hamlets,18.10399664,309
1996-12-01,WEST MIDLANDS,32.4030453,7759
1996-12-01,Waltham Forest,18.80951294,371
1996-12-01,Wandsworth,16.9596958,680
1996-12-01,Westminster,15.09314725,482
1996-12-01,YORKS & THE HUMBER,33.23169481,7677
1997-01-01,Barking & Dagenham,24.74621528,153
1997-01-01,Barnet,21.36161975,468
1997-01-01,Bexley,25.73074774,360
1997-01-01,Brent,18.83557877,320
1997-01-01,Bromley,23.29213214,499
1997-01-01,Camden,17.66298892,273
1997-01-01,City of London,14.84601585,22
1997-01-01,Croydon,24.98631797,528
1997-01-01,EAST MIDLANDS,30.43887082,5315
1997-01-01,EAST OF ENGLAND,25.88145596,8288
1997-01-01,Ealing,21.36161063,450
1997-01-01,Enfield,24.58116871,398
1997-01-01,England,27.50159147,66743
1997-01-01,Greenwich,21.46621088,228
1997-01-01,Hackney,14.88872882,176
1997-01-01,Hammersmith & Fulham,18.87233028,307
1997-01-01,Haringey,19.84268598,302
1997-01-01,Harrow,23.07740001,277
1997-01-01,Havering,25.78965985,296
1997-01-01,Hillingdon,24.36542164,358
1997-01-01,Hounslow,23.36327041,290
1997-01-01,Inner London,17.25974577,4215
1997-01-01,Islington,17.21266784,230
1997-01-01,Kensington & Chelsea,17.14922534,428
1997-01-01,Kingston upon Thames,21.4690626,234
1997-01-01,LONDON,20.61965058,10762
1997-01-01,Lambeth,17.73394552,400
1997-01-01,Lewisham,18.06630704,315
1997-01-01,Merton,21.0741627,317
1997-01-01,NORTH EAST,36.15148074,2548
1997-01-01,NORTH WEST,32.41297021,7532
1997-01-01,Newham,20.98772231,250
1997-01-01,Outer London,22.53746599,6547
1997-01-01,Redbridge,24.04653754,371
1997-01-01,Richmond upon Thames,20.68752154,405
1997-01-01,SOUTH EAST,26.05558253,12740
1997-01-01,SOUTH WEST,27.12883163,7761
1997-01-01,Southwark,16.5077929,249
1997-01-01,Sutton,24.41265523,296
1997-01-01,Tower Hamlets,18.27941896,219
1997-01-01,WEST MIDLANDS,32.21499006,6093
1997-01-01,Waltham Forest,18.91577175,299
1997-01-01,Wandsworth,17.2880703,617
1997-01-01,Westminster,15.44486694,427
1997-01-01,YORKS & THE HUMBER,33.03575926,5704
1997-02-01,Barking & Dagenham,25.19718997,169
1997-02-01,Barnet,21.69044045,461
1997-02-01,Bexley,25.97166775,347
1997-02-01,Brent,19.20188174,283
1997-02-01,Bromley,23.65550506,522
1997-02-01,Camden,18.38727791,293
1997-02-01,City of London,14.18233795,37
1997-02-01,Croydon,25.00088937,556
1997-02-01,EAST MIDLANDS,30.81027707,5338
1997-02-01,EAST OF ENGLAND,26.14537928,8299
1997-02-01,Ealing,21.81039909,414
1997-02-01,Enfield,24.70389968,407
1997-02-01,England,27.70407465,66246
1997-02-01,Greenwich,21.36834574,202
1997-02-01,Hackney,15.02065126,183
1997-02-01,Hammersmith & Fulham,18.71318713,258
1997-02-01,Haringey,19.87216874,334
1997-02-01,Harrow,23.52075957,248
1997-02-01,Havering,26.36162824,280
1997-02-01,Hillingdon,24.50681042,391
1997-02-01,Hounslow,23.13510195,312
1997-02-01,Inner London,17.5931271,4060
1997-02-01,Islington,17.53948951,192
1997-02-01,Kensington & Chelsea,17.57888213,375
1997-02-01,Kingston upon Thames,21.69416274,290
1997-02-01,LONDON,20.74716698,10495
1997-02-01,Lambeth,17.91874705,385
1997-02-01,Lewisham,18.34354995,306
1997-02-01,Merton,21.33395625,329
1997-02-01,NORTH EAST,36.33977072,2458
1997-02-01,NORTH WEST,32.85119821,7654
1997-02-01,Newham,21.07183596,267
1997-02-01,Outer London,22.77375405,6435
1997-02-01,Redbridge,24.35454247,293
1997-02-01,Richmond upon Thames,21.03247759,344
1997-02-01,SOUTH EAST,26.30753426,12766
1997-02-01,SOUTH WEST,27.20835911,7637
1997-02-01,Southwark,16.09638005,253
1997-02-01,Sutton,24.308613,275
1997-02-01,Tower Hamlets,19.75327987,223
1997-02-01,WEST MIDLANDS,32.41879794,6084
1997-02-01,Waltham Forest,19.11432538,312
1997-02-01,Wandsworth,17.87496628,537
1997-02-01,Westminster,15.68945731,417
1997-02-01,YORKS & THE HUMBER,32.87027096,5515
